filename,label,top,left,width,height
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme32/Left/005178-L.jpg,rear,336,339,45,47
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme32/Left/005178-L.jpg,rear,346,298,30,23
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme32/Left/005178-L.jpg,rear,333,181,76,58
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme32/Right/005076-R.jpg,rear,337,526,117,80
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme32/Right/005076-R.jpg,rear,364,433,41,41
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme32/Right/005076-R.jpg,rear,370,480,30,29
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme32/Right/005076-R.jpg,rear,373,359,58,48
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme32/Right/005115-R.jpg,rear,293,596,307,165
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme32/Right/005115-R.jpg,rear,362,489,38,33
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme32/Right/005115-R.jpg,rear,359,435,43,44
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme32/Right/005115-R.jpg,rear,366,363,62,50
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Left/005549-L.jpg,rear,205,93,233,214
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Left/005549-L.jpg,rear,345,383,108,86
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Left/005549-L.jpg,rear,277,382,91,118
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Left/005549-L.jpg,rear,346,516,23,18
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Left/005549-L.jpg,rear,345,485,18,16
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Left/006383-L.jpg,rear,325,491,70,65
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Left/006383-L.jpg,rear,338,324,151,121
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Left/006383-L.jpg,rear,239,305,129,179
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Left/006383-L.jpg,rear,253,228,117,140
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Left/006476-L.jpg,rear,185,80,241,251
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Left/006476-L.jpg,rear,237,341,135,188
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Left/006476-L.jpg,rear,344,515,98,74
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Left/009787-L.jpg,rear,358,216,42,30
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Left/009787-L.jpg,rear,362,286,52,40
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Left/009787-L.jpg,rear,296,370,75,107
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Left/009787-L.jpg,rear,335,353,36,50
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Left/009787-L.jpg,rear,343,482,73,69
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Left/009787-L.jpg,rear,345,551,150,112
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Left/009787-L.jpg,rear,286,795,442,341
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Left/010169-L.jpg,rear,345,-22,140,89
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Left/010169-L.jpg,rear,283,112,143,115
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Left/010169-L.jpg,rear,276,274,86,115
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Left/010169-L.jpg,rear,349,373,68,56
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Left/010169-L.jpg,rear,305,385,55,70
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Left/010169-L.jpg,rear,345,456,36,32
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Left/010386-L.jpg,rear,111,-71,322,368
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Left/010386-L.jpg,rear,289,216,83,114
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Left/010386-L.jpg,rear,312,310,56,72
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Left/010386-L.jpg,rear,355,367,67,55
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Right/005683-R.jpg,rear,360,308,124,106
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Right/005683-R.jpg,rear,293,318,90,124
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Right/005683-R.jpg,rear,312,400,73,81
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Right/005683-R.jpg,rear,366,433,56,37
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Right/005802-R.jpg,rear,369,453,83,56
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Right/005802-R.jpg,rear,286,414,109,126
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Right/005802-R.jpg,rear,362,260,125,105
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Right/005802-R.jpg,rear,292,296,97,132
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Right/005802-R.jpg,rear,329,393,52,64
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Right/009352-R.jpg,rear,322,-5,241,170
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Right/009352-R.jpg,rear,319,401,66,91
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Right/009352-R.jpg,rear,371,501,31,28
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Right/009352-R.jpg,rear,358,679,123,91
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Right/010257-R.jpg,rear,374,364,60,50
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Right/010257-R.jpg,rear,372,354,23,20
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Right/010257-R.jpg,rear,328,395,53,74
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Right/010257-R.jpg,rear,271,477,117,153
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme35/Right/010257-R.jpg,rear,336,446,43,56
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Left/000457-L.jpg,rear,210,15,235,223
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Left/000457-L.jpg,rear,333,296,130,103
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Left/000457-L.jpg,rear,318,226,77,81
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Left/000550-L.jpg,rear,338,262,138,106
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Left/000910-L.jpg,rear,331,581,231,148
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Left/000910-L.jpg,rear,350,471,75,54
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Left/000910-L.jpg,rear,352,342,36,27
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Left/000910-L.jpg,rear,342,42,149,93
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Left/000994-L.jpg,rear,335,580,177,119
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Left/000994-L.jpg,rear,342,495,68,51
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Left/000994-L.jpg,rear,346,476,39,33
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Left/000994-L.jpg,rear,347,394,37,31
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Left/000994-L.jpg,rear,337,347,38,35
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Left/000994-L.jpg,rear,346,285,33,26
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Left/001430-L.jpg,rear,283,261,83,100
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Left/001430-L.jpg,rear,352,251,60,43
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Left/001430-L.jpg,rear,351,-25,82,56
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Left/001430-L.jpg,rear,351,136,45,34
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Left/001430-L.jpg,rear,326,214,42,45
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Left/001430-L.jpg,rear,340,489,90,65
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Left/001430-L.jpg,rear,348,440,34,27
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Left/001430-L.jpg,rear,350,380,30,22
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Left/001700-L.jpg,rear,336,-31,181,155
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Left/001700-L.jpg,rear,341,177,91,60
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Left/001700-L.jpg,rear,294,221,76,92
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Left/001700-L.jpg,rear,338,371,46,37
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Left/001700-L.jpg,rear,341,419,37,27
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Left/001700-L.jpg,rear,341,310,20,17
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Left/010456-L.jpg,rear,264,342,84,124
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Left/010456-L.jpg,rear,314,440,47,56
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Left/010456-L.jpg,rear,340,500,27,25
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Left/010456-L.jpg,rear,338,559,50,36
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Left/019095-L.jpg,rear,340,300,123,106
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Left/019095-L.jpg,rear,349,394,60,49
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Left/019095-L.jpg,rear,310,391,45,67
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Left/019095-L.jpg,rear,344,489,52,43
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Left/019591-L.jpg,rear,315,401,40,56
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Left/019591-L.jpg,rear,322,360,31,43
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Left/019591-L.jpg,rear,349,340,26,22
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Left/019591-L.jpg,rear,24,-216,407,533
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Left/019657-L.jpg,rear,356,316,41,33
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Left/019657-L.jpg,rear,321,357,42,56
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Left/019657-L.jpg,rear,317,408,43,62
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Right/010692-R.jpg,rear,334,372,60,74
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Right/010692-R.jpg,rear,372,464,34,29
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Right/010692-R.jpg,rear,374,441,18,15
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Right/010692-R.jpg,rear,374,291,44,35
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Right/010692-R.jpg,rear,349,308,41,55
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Right/010800-R.jpg,rear,325,349,75,91
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Right/010800-R.jpg,rear,369,486,61,48
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Right/010800-R.jpg,rear,373,-4,170,102
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Right/010800-R.jpg,rear,371,226,69,52
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Right/010800-R.jpg,rear,372,440,22,18
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Right/011533-R.jpg,rear,290,482,91,122
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Right/011533-R.jpg,rear,365,402,24,24
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Right/011533-R.jpg,rear,369,429,27,26
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Right/011546-R.jpg,rear,270,486,111,139
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Right/011546-R.jpg,rear,363,428,28,27
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Right/019747-R.jpg,rear,363,512,101,76
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Right/019747-R.jpg,rear,314,444,62,83
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Right/019747-R.jpg,rear,324,370,50,72
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Right/019747-R.jpg,rear,353,422,15,23
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Right/019995-R.jpg,rear,195,508,216,253
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme42/Right/019995-R.jpg,rear,348,429,21,31
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme46/Left/016912-L.jpg,rear,349,65,134,89
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme46/Left/016912-L.jpg,rear,357,225,43,33
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme46/Left/016912-L.jpg,rear,359,289,27,21
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme46/Left/016912-L.jpg,rear,333,356,85,94
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme46/Left/016912-L.jpg,rear,327,333,40,54
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme46/Left/016912-L.jpg,rear,353,465,33,30
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme46/Left/017493-L.jpg,rear,324,347,39,50
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme46/Left/017493-L.jpg,rear,350,258,56,43
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme46/Left/017493-L.jpg,rear,345,380,102,82
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme46/Left/017493-L.jpg,rear,291,529,114,125
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme46/Left/017493-L.jpg,rear,342,494,61,57
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme46/Left/017799-L.jpg,rear,329,381,85,90
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme46/Left/017799-L.jpg,rear,343,508,61,50
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme46/Left/017799-L.jpg,rear,350,473,37,30
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme46/Left/017799-L.jpg,rear,310,311,55,70
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme46/Left/017799-L.jpg,rear,305,300,50,71
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme46/Left/017799-L.jpg,rear,346,178,91,66
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme46/Left/017799-L.jpg,rear,352,141,51,40
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme46/Left/017799-L.jpg,rear,263,726,380,293
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme46/Left/018166-L.jpg,rear,186,-120,273,260
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme46/Left/018166-L.jpg,rear,304,287,57,76
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme46/Left/018166-L.jpg,rear,342,344,74,66
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme46/Left/018166-L.jpg,rear,336,410,39,42
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme46/Left/018166-L.jpg,rear,340,487,85,63
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme46/Left/018270-L.jpg,rear,336,566,165,108
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme46/Left/018270-L.jpg,rear,341,444,45,34
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme46/Left/018270-L.jpg,rear,336,325,90,81
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme46/Left/018270-L.jpg,rear,304,289,49,70
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme46/Left/018270-L.jpg,rear,311,270,35,51
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme46/Left/018598-L.jpg,rear,340,302,148,133
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme46/Left/018598-L.jpg,rear,197,633,362,321
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme46/Left/018598-L.jpg,rear,346,478,58,46
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme46/Left/018598-L.jpg,rear,298,227,81,79
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme46/Left/018837-L.jpg,rear,268,147,137,126
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme46/Left/018837-L.jpg,rear,341,337,116,101
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme46/Left/018837-L.jpg,rear,336,454,27,30
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme46/Left/018837-L.jpg,rear,330,281,48,46
./dlib_front_and_rear_vehicles_v1\normal_rgb_images/tme46/Left/018837-L.jpg,rear,326,370,31,43
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000010.jpg,rear,327,741,343,233
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000010.jpg,rear,364,642,48,43
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000010.jpg,rear,369,621,29,29
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000011.jpg,rear,388,853,377,265
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000011.jpg,rear,385,678,105,77
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000011.jpg,rear,372,633,52,48
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000011.jpg,rear,366,619,30,27
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000011.jpg,front,363,500,37,32
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000012.jpg,rear,365,674,88,75
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000014.jpg,rear,390,713,162,98
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000018.jpg,rear,373,630,47,48
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000019.jpg,rear,382,790,250,171
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000019.jpg,rear,377,729,117,93
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000019.jpg,rear,372,694,74,61
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000020.jpg,rear,411,815,341,201
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000020.jpg,rear,379,706,152,110
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000020.jpg,rear,373,671,91,79
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000024.jpg,rear,391,704,118,78
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000024.jpg,rear,379,700,75,56
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000024.jpg,rear,375,586,28,21
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000025.jpg,rear,377,643,40,32
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000031.jpg,rear,410,841,263,157
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000031.jpg,rear,381,666,63,41
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000031.jpg,front,376,303,84,60
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000034.jpg,rear,373,769,173,116
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000034.jpg,rear,369,631,38,30
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000034.jpg,front,368,428,38,33
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000034.jpg,front,370,502,32,25
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000036.jpg,rear,365,696,80,61
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000036.jpg,rear,369,646,36,28
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000036.jpg,front,371,401,55,40
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000036.jpg,front,371,504,23,18
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000039.jpg,rear,386,938,227,147
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000039.jpg,rear,378,695,40,30
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000039.jpg,rear,369,674,35,30
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000040.jpg,rear,388,1005,264,169
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000040.jpg,rear,380,814,247,177
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000040.jpg,rear,386,777,81,57
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000040.jpg,rear,370,692,90,73
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000040.jpg,rear,366,653,55,50
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000041.jpg,rear,410,859,319,183
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000041.jpg,rear,387,740,145,91
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000041.jpg,rear,369,821,125,85
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000041.jpg,rear,388,956,180,108
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000041.jpg,rear,364,689,87,76
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000041.jpg,rear,362,649,48,42
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000042.jpg,rear,393,995,213,139
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000042.jpg,rear,369,725,138,110
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000042.jpg,rear,400,867,144,82
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000042.jpg,rear,380,674,66,52
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000043.jpg,rear,425,876,322,191
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000043.jpg,rear,381,748,143,104
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000043.jpg,rear,376,712,85,73
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000044.jpg,rear,366,889,462,291
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000044.jpg,rear,382,748,141,107
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000044.jpg,rear,386,702,81,63
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000044.jpg,front,380,307,96,65
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000045.jpg,rear,405,846,272,158
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000045.jpg,rear,389,733,122,80
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000045.jpg,rear,371,685,86,71
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000046.jpg,rear,418,889,307,172
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000046.jpg,rear,416,1100,204,121
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000046.jpg,rear,378,798,75,51
./dlib_front_and_rear_vehicles_v1\youtube_frames/ambulance-000046.jpg,rear,379,690,75,55
